"","year","stcd","ptynow","inc3","dv","dvp","state","south","dpres"
"488",1948,3012,-1,-1,48,35.3,30,0,NA
"489",1948,3013,1,1,68.1,65.7,30,0,NA
"490",1948,3014,1,1,62.8,63.5,30,0,NA
"491",1948,3201,-1,-1,32.4,21.4,32,0,NA
"492",1948,3202,-1,-1,30.2,21.6,32,0,NA
"493",1948,3203,-1,-1,38.5,24.5,32,0,NA
"494",1948,3204,-1,-1,51.7,40,32,0,NA
"495",1948,3205,-1,-1,53.6,47,32,0,NA
"496",1948,3206,-1,-1,57.9,46.1,32,0,NA
"497",1948,3207,1,1,60,57.5,32,0,NA
"498",1948,3208,1,1,70.3,53.9,32,0,NA
"499",1948,3209,1,1,69.1,60.2,32,0,NA
"500",1948,3210,1,1,68.2,63.1,32,0,NA
"501",1948,3211,1,1,64.5,60.4,32,0,NA
"502",1948,3212,1,1,65.4,54,32,0,NA
"503",1948,3213,1,1,59.7,53.5,32,0,NA
"504",1948,3215,1,1,81.4,78.9,32,0,NA
"505",1948,3216,-1,0,52.8,38.8,32,0,NA
"506",1948,3217,-1,-1,41.2,37.3,32,0,NA
"507",1948,3219,1,1,78.9,71.4,32,0,NA
"508",1948,3220,1,1,68,61.1,32,0,NA
"509",1948,3221,-1,-1,49.3,46.5,32,0,NA
"510",1948,3222,1,1,81.9,62.5,32,0,NA
"511",1948,3226,-1,-1,61.6,45.8,32,0,NA
"512",1948,3227,-1,-1,45.4,31.5,32,0,NA
"513",1948,3228,-1,-1,34.3,24.6,32,0,NA
"514",1948,3229,-1,-1,37.8,39.8,32,0,NA
"515",1948,3230,-1,-1,35.2,30.5,32,0,NA
"516",1948,3231,-1,-1,43.7,40.8,32,0,NA
"517",1948,3232,1,1,57.5,55.1,32,0,NA
"518",1948,3233,-1,-1,34.5,30.1,32,0,NA
"519",1948,3234,-1,-1,38.3,25.8,32,0,NA
"520",1948,3235,-1,-1,50.1,45.7,32,0,NA
"521",1948,3236,-1,-1,47.8,36.7,32,0,NA
"522",1948,3237,-1,-1,35,28.3,32,0,NA
"523",1948,3238,-1,-1,42,27.9,32,0,NA
"524",1948,3239,-1,-1,34.5,27.4,32,0,NA
"525",1948,3240,-1,-1,48.6,39.5,32,0,NA
"526",1948,3241,-1,-1,39.9,28.5,32,0,NA
"527",1948,3242,-1,0,47.7,37.4,32,0,NA
"528",1948,3243,-1,-1,52,33.2,32,0,NA
"529",1948,3244,-1,-1,52.9,42.5,32,0,NA
"530",1948,3245,-1,-1,37.8,27.5,32,0,NA
"531",1948,3301,1,1,92.7,89.2,33,1,NA
"532",1948,3303,1,1,78.8,66.7,33,1,NA
"533",1948,3304,1,1,78.1,65.7,33,1,NA
"534",1948,3305,1,0,73.6,62.9,33,1,NA
"535",1948,3306,1,1,73.9,63.4,33,1,NA
"536",1948,3307,1,0,84.6,73.9,33,1,NA
"537",1948,3308,1,1,62.7,54.2,33,1,NA
"538",1948,3309,1,1,59.6,54.9,33,1,NA
"539",1948,3310,1,1,59.6,53.8,33,1,NA
"540",1948,3311,1,1,64.9,58.5,33,1,NA
"541",1948,3312,1,1,63.1,60.5,33,1,NA
"542",1948,3501,-1,-1,48.4,35.8,35,0,NA
"543",1948,3502,-1,-1,52.9,36.8,35,0,NA
"544",1948,3503,-1,-1,58.2,48,35,0,NA
"545",1948,3504,-1,-1,44.3,40.8,35,0,NA
"546",1948,3505,-1,-1,47.9,39.7,35,0,NA
"547",1948,3506,-1,-1,53.1,45.2,35,0,NA
"548",1948,3508,-1,-1,45.5,36,35,0,NA
"549",1948,3509,-1,-1,53.8,49.9,35,0,NA
"550",1948,3510,-1,-1,42.1,33.4,35,0,NA
"551",1948,3511,-1,-1,49.2,39.4,35,0,NA
"552",1948,3512,-1,-1,47.9,38,35,0,NA
"553",1948,3513,-1,-1,40.9,27.9,35,0,NA
"554",1948,3514,1,1,57.5,53.6,35,0,NA
"555",1948,3515,-1,-1,56.4,46.8,35,0,NA
"556",1948,3516,-1,-1,52.6,44.2,35,0,NA
"557",1948,3517,-1,-1,47.1,34.7,35,0,NA
"558",1948,3518,-1,-1,54.1,41.2,35,0,NA
"559",1948,3519,1,1,68.1,59.8,35,0,NA
"560",1948,3521,1,1,76,64,35,0,NA
"561",1948,3522,-1,-1,45.3,28.3,35,0,NA
"562",1948,3523,-1,-1,52,40.5,35,0,NA
"563",1948,3601,-1,-1,53.3,45.5,36,0,NA
"564",1948,3602,1,1,70.6,63.1,36,0,NA
"565",1948,3603,1,1,83.9,85,36,0,NA
"566",1948,3604,1,0,72.1,64.4,36,0,NA
"567",1948,3605,1,1,67.4,52,36,0,NA
"568",1948,3606,1,1,73.7,65.7,36,0,NA
"569",1948,3607,1,0,79.4,78.7,36,0,NA
"570",1948,3608,-1,0,58,45.2,36,0,NA
"571",1948,3701,-1,-1,34.1,28,37,0,NA
"572",1948,3702,-1,-1,41.8,32.6,37,0,NA
"573",1948,3703,-1,-1,40.1,43.3,37,0,NA
"574",1948,3704,-1,-1,33.4,30.8,37,0,NA
"575",1948,3801,-1,0,53.4,42.7,38,0,NA
"576",1948,3802,-1,-1,54.4,48.6,38,0,NA
"577",1948,3803,-1,-1,48,37.9,38,0,NA
"578",1948,3804,-1,-1,58.3,47,38,0,NA
"579",1948,3805,-1,-1,50.7,43.1,38,0,NA
"580",1948,3806,-1,-1,43,41.5,38,0,NA
"581",1948,3807,-1,0,38.1,33.5,38,0,NA
"582",1948,3808,-1,-1,40.8,41.1,38,0,NA
"583",1948,3809,-1,-1,32.9,27.3,38,0,NA
"584",1948,3810,-1,0,58.5,49,38,0,NA
"585",1948,3811,-1,0,51.8,49.2,38,0,NA
"586",1948,3812,-1,-1,39.4,37.3,38,0,NA
"587",1948,3813,-1,-1,52,42.8,38,0,NA
"588",1948,3814,-1,-1,34.8,32.6,38,0,NA
"589",1948,3815,-1,-1,38.5,31.5,38,0,NA
"590",1948,3816,-1,-1,33.1,25.6,38,0,NA
"591",1948,3817,-1,-1,35.5,33.8,38,0,NA
"592",1948,3818,-1,-1,36.3,31,38,0,NA
"593",1948,3819,-1,-1,36.3,30.5,38,0,NA
"594",1948,3820,1,1,58.8,52.5,38,0,NA
"595",1948,3821,-1,-1,53.7,48,38,0,NA
"596",1948,3822,-1,-1,39.6,34.1,38,0,NA
"597",1948,3823,-1,-1,54.3,47.1,38,0,NA
"598",1948,3824,1,1,65.4,56.8,38,0,NA
"599",1948,3825,-1,-1,47.4,41.2,38,0,NA
"600",1948,3826,-1,-1,55.4,45.4,38,0,NA
"601",1948,3827,1,1,62.2,52.9,38,0,NA
"602",1948,3828,-1,-1,45.5,36.1,38,0,NA
"603",1948,3829,-1,-1,54.2,46.5,38,0,NA
"604",1948,3830,-1,-1,49.7,39.9,38,0,NA
"605",1948,3831,-1,-1,43.6,36.2,38,0,NA
"606",1948,3832,1,1,72.7,62.8,38,0,NA
"607",1948,3833,1,1,69.2,57.9,38,0,NA
"608",1948,3901,1,1,62,57.1,39,0,NA
"609",1948,3902,1,1,59.7,52.6,39,0,NA
"610",1948,4101,-1,0,46.5,38.5,41,0,NA
"611",1948,4102,-1,-1,34.1,26.3,41,0,NA
"612",1948,4204,1,1,64.3,67.5,42,1,NA
"613",1948,4206,1,1,82.7,77.1,42,1,NA
"614",1948,4308,1,1,85.5,90.8,43,1,NA
"615",1948,4312,1,1,89.1,87.7,43,1,NA
"616",1948,4318,1,1,88.7,74.1,43,1,NA
"617",1948,4401,1,1,59,50.1,44,0,NA
"618",1948,4402,-1,-1,57.5,47.3,44,0,NA
"619",1948,4501,-1,-1,39.2,35.7,45,0,NA
"620",1948,4601,1,1,81.1,75,46,1,NA
"621",1948,4602,1,1,64,65.7,46,1,NA
"622",1948,4603,1,1,75,73.3,46,1,NA
"623",1948,4606,1,1,65.1,65.6,46,1,NA
"624",1948,4607,1,1,60.4,62.3,46,1,NA
"625",1948,4608,1,1,56.9,62.1,46,1,NA
"626",1948,4609,1,0,52.4,56.9,46,1,NA
"627",1948,4701,-1,-1,52,36.2,47,0,NA
"628",1948,4702,1,1,63.3,53.1,47,0,NA
"629",1948,4703,-1,-1,47.9,46.1,47,0,NA
"630",1948,4704,-1,-1,46.8,32.4,47,0,NA
"631",1948,4705,-1,-1,45.4,36.6,47,0,NA
"632",1948,4706,-1,-1,42.6,46.1,47,0,NA
"633",1948,4801,-1,-1,57.3,46.9,48,0,NA
"634",1948,4802,-1,-1,54.7,48.6,48,0,NA
"635",1948,4803,-1,-1,57.1,48.5,48,0,NA
"636",1948,4804,-1,-1,53.1,47.4,48,0,NA
"637",1948,4805,1,1,65.1,56.8,48,0,NA
"638",1948,4806,1,1,62.5,52.9,48,0,NA
"639",1948,4901,-1,-1,47.8,43.1,49,0,NA
"640",1948,4902,-1,-1,45.8,49.1,49,0,NA
"641",1948,4904,-1,-1,58.6,47.5,49,0,NA
"642",1948,4905,-1,-1,54.2,43.9,49,0,NA
"643",1948,4906,-1,-1,44.1,35.1,49,0,NA
"644",1948,4907,-1,-1,36.6,28,49,0,NA
"645",1948,4908,-1,-1,44.7,35.3,49,0,NA
"646",1948,4910,-1,-1,43.2,44.4,49,0,NA
"647",1948,5001,-1,-1,48.5,44,50,0,NA
"648",1950,104,1,0,93.7,85,1,1,NA
"649",1950,301,1,1,60.6,58.8,3,0,NA
"650",1950,302,1,1,69.1,64.2,3,0,NA
"651",1950,501,-1,-1,46,45.4,5,0,NA
"652",1950,504,1,1,67.2,51.7,5,0,NA
"653",1950,507,-1,-1,44.7,48.6,5,0,NA
"654",1950,509,1,1,48,52.2,5,0,NA
"655",1950,514,1,0,57.3,66.8,5,0,NA
"656",1950,516,-1,-1,40.7,42.9,5,0,NA
"657",1950,518,1,1,50.5,54.4,5,0,NA
"658",1950,521,1,1,57.4,56.4,5,0,NA
"659",1950,523,1,1,51,56.4,5,0,NA
"660",1950,601,1,0,51,64.8,6,0,NA
"661",1950,602,-1,-1,42.2,48.1,6,0,NA
"662",1950,603,1,1,48.4,50.7,6,0,NA
"663",1950,604,1,1,57.3,51.9,6,0,NA
"664",1950,701,1,1,58.2,55.3,7,0,NA
"665",1950,702,1,1,49.2,51.7,7,0,NA
"666",1950,703,1,1,52.1,50.4,7,0,NA
"667",1950,704,-1,0,44.2,44,7,0,NA
"668",1950,705,-1,-1,46.3,48.1,7,0,NA
"669",1950,706,-1,-1,49.6,49.7,7,0,NA
"670",1950,801,-1,-1,43.4,49.2,8,0,NA
"671",1950,904,1,0,82.1,81,9,1,NA
"672",1950,905,1,1,76.5,70.7,9,1,NA
"673",1950,1201,1,0,49.5,53.1,12,0,NA
"674",1950,1202,-1,0,42.9,48.9,12,0,NA
"675",1950,1301,1,1,62.4,69.6,13,0,NA
"676",1950,1302,1,1,46.4,51.8,13,0,NA
"677",1950,1303,1,1,45.5,52.9,13,0,NA
"678",1950,1304,1,1,44.2,52.1,13,0,NA
"679",1950,1305,1,0,65.6,72.5,13,0,NA
"680",1950,1306,1,1,64.6,70.5,13,0,NA
"681",1950,1307,1,1,71.8,73.7,13,0,NA
"682",1950,1308,1,1,59.3,65,13,0,NA
"683",1950,1309,1,1,51.8,55.4,13,0,NA
"684",1950,1310,-1,-1,33.5,41.9,13,0,NA
"685",1950,1311,1,1,43.3,50.8,13,0,NA
"686",1950,1312,-1,-1,43.8,47.3,13,0,NA
"687",1950,1313,-1,0,25.9,32,13,0,NA
"688",1950,1314,-1,-1,25.8,31.7,13,0,NA
"689",1950,1315,-1,-1,36.7,43.6,13,0,NA
"690",1950,1316,-1,-1,32.7,41.5,13,0,NA
"691",1950,1317,-1,-1,33.2,37.2,13,0,NA
"692",1950,1318,-1,-1,38.4,47.9,13,0,NA
"693",1950,1319,-1,-1,41,46,13,0,NA
"694",1950,1320,-1,-1,40.7,46.9,13,0,NA
"695",1950,1321,1,1,52.8,53.1,13,0,NA
"696",1950,1322,-1,0,39.3,46.8,13,0,NA
"697",1950,1323,-1,-1,44.1,48.2,13,0,NA
"698",1950,1324,-1,-1,44.7,49.4,13,0,NA
"699",1950,1325,1,1,64.9,69.5,13,0,NA
"700",1950,1326,-1,-1,48.8,48.1,13,0,NA
"701",1950,1401,1,1,52.8,61.1,14,0,NA
"702",1950,1402,-1,-1,42.4,44.4,14,0,NA
"703",1950,1403,1,1,46.8,52.2,14,0,NA
"704",1950,1404,1,1,43.4,51.3,14,0,NA
"705",1950,1405,1,1,45.5,52.6,14,0,NA
"706",1950,1406,-1,-1,47.4,49.8,14,0,NA
"707",1950,1407,1,1,49.6,54.2,14,0,NA
"708",1950,1408,1,1,51.5,55.7,14,0,NA
"709",1950,1409,-1,-1,44.8,48,14,0,NA
"710",1950,1410,-1,-1,40.7,46.9,14,0,NA
"711",1950,1411,1,1,43.1,51.1,14,0,NA
"712",1950,1501,-1,-1,38.1,46.1,15,0,NA
"713",1950,1502,-1,-1,41.2,46.1,15,0,NA
"714",1950,1503,-1,-1,35.7,41.5,15,0,NA
"715",1950,1504,-1,-1,43,48.3,15,0,NA
"716",1950,1505,-1,-1,42.9,48.8,15,0,NA
"717",1950,1506,-1,-1,35.2,44.2,15,0,NA
"718",1950,1507,-1,-1,37.8,43.1,15,0,NA
"719",1950,1508,-1,-1,35.9,44.6,15,0,NA
"720",1950,1601,-1,-1,33.5,39.5,16,0,NA
"721",1950,1602,-1,-1,47.8,48.1,16,0,NA
"722",1950,1603,-1,-1,45.3,45,16,0,NA
"723",1950,1604,-1,-1,41.2,44.4,16,0,NA
"724",1950,1605,-1,-1,39,35,16,0,NA
"725",1950,1606,-1,-1,40.5,42.4,16,0,NA
"726",1950,1703,-1,-1,44.5,46.6,17,0,NA
"727",1950,1705,1,1,63.3,66.2,17,0,NA
"728",1950,1707,1,1,56.1,60.5,17,0,NA
"729",1950,1708,1,1,60.5,60.5,17,0,NA
"730",1950,1901,-1,-1,46,37.5,19,0,NA
"731",1950,1902,-1,-1,42.3,32.8,19,0,NA
"732",1950,1903,-1,-1,37.1,29.1,19,0,NA
"733",1950,2001,-1,-1,43,47.6,20,0,NA
"734",1950,2002,1,1,49.2,56.5,20,0,NA
"735",1950,2003,1,1,65.7,71,20,0,NA
"736",1950,2004,1,1,58.7,64.6,20,0,NA
"737",1950,2005,1,1,57.5,59.7,20,0,NA
"738",1950,2006,-1,-1,38.1,44.7,20,0,NA
"739",1950,2101,-1,-1,31.1,42.8,21,0,NA
"740",1950,2102,1,1,54.6,54.9,21,0,NA
"741",1950,2103,1,1,71.5,73.9,21,0,NA
"742",1950,2104,1,1,57.4,59.2,21,0,NA
"743",1950,2107,1,1,79,79.2,21,0,NA
"744",1950,2108,-1,-1,46.1,49,21,0,NA
"745",1950,2109,-1,-1,41.6,43.3,21,0,NA
"746",1950,2110,-1,-1,41.7,30.5,21,0,NA
"747",1950,2113,-1,-1,37.8,43.4,21,0,NA
"748",1950,2114,-1,-1,35.6,38.6,21,0,NA
"749",1950,2201,1,0,83.8,83.8,22,0,NA
"750",1950,2202,-1,0,39.2,43.5,22,0,NA
"751",1950,2203,-1,-1,37.8,39.4,22,0,NA
"752",1950,2204,-1,-1,31.1,34,22,0,NA
"753",1950,2205,-1,-1,33.2,38.8,22,0,NA
"754",1950,2206,-1,-1,46.9,49.7,22,0,NA
"755",1950,2207,-1,-1,36.9,40.6,22,0,NA
"756",1950,2208,-1,-1,39,37.7,22,0,NA
"757",1950,2209,-1,0,45.8,40.9,22,0,NA
"758",1950,2210,-1,-1,33.8,36,22,0,NA
"759",1950,2211,-1,-1,33.4,35.9,22,0,NA
"760",1950,2212,-1,-1,38.3,43.1,22,0,NA
"761",1950,2213,1,1,61.6,62.8,22,0,NA
"762",1950,2214,1,1,51.6,57.2,22,0,NA
"763",1950,2215,1,1,64.2,65.3,22,0,NA
"764",1950,2216,1,1,61.1,62.9,22,0,NA
"765",1950,2217,-1,-1,44.3,47,22,0,NA
"766",1950,2301,-1,-1,32.9,38.6,23,0,NA
"767",1950,2302,-1,-1,40.1,36.1,23,0,NA
"768",1950,2303,1,1,51.7,54.6,23,0,NA
"769",1950,2304,1,1,60.4,59.4,23,0,NA
"770",1950,2305,-1,-1,40.4,46,23,0,NA
"771",1950,2306,1,1,56.2,51.7,23,0,NA
"772",1950,2307,-1,-1,38.3,47.5,23,0,NA
"773",1950,2308,1,1,62.9,66.6,23,0,NA
"774",1950,2309,-1,-1,35.1,45.4,23,0,NA
"775",1950,2501,1,1,54.4,57.6,25,0,NA
"776",1950,2502,1,1,53,56.7,25,0,NA
"777",1950,2503,1,1,51.1,57.1,25,0,NA
"778",1950,2504,1,1,61.5,64.1,25,0,NA
"779",1950,2505,1,1,54.4,55.9,25,0,NA
"780",1950,2506,1,1,49.3,51.4,25,0,NA
"781",1950,2507,-1,-1,41.3,46,25,0,NA
"782",1950,2508,1,1,54.7,57.2,25,0,NA
"783",1950,2509,1,1,61.4,61.7,25,0,NA
"784",1950,2511,1,1,64.7,65.8,25,0,NA
"785",1950,2512,1,1,49,55.2,25,0,NA
"786",1950,2513,1,1,68.3,70.6,25,0,NA
"787",1950,2601,1,1,61.3,68.2,26,0,NA
"788",1950,2602,-1,-1,45,49,26,0,NA
"789",1950,2701,-1,-1,45.5,42.8,27,0,NA
"790",1950,2702,1,1,36.5,51.4,27,0,NA
"791",1950,2703,-1,-1,33.1,35.2,27,0,NA
"792",1950,2704,-1,-1,34.2,36.4,27,0,NA
"793",1950,2801,1,1,52.8,50.7,28,0,NA
"794",1950,2901,-1,-1,42.5,44.2,29,0,NA
"795",1950,2902,-1,-1,35.5,42.1,29,0,NA
"796",1950,3001,-1,-1,43.3,46.4,30,0,NA
"797",1950,3002,-1,-1,45.7,37.8,30,0,NA
"798",1950,3003,-1,-1,37.3,40.6,30,0,NA
"799",1950,3004,1,1,52.2,61.5,30,0,NA
"800",1950,3005,-1,-1,38.4,41.8,30,0,NA
"801",1950,3006,-1,-1,37.8,42.5,30,0,NA
"802",1950,3007,-1,0,30.3,43.5,30,0,NA
"803",1950,3008,-1,-1,36.3,49.9,30,0,NA
"804",1950,3009,-1,-1,36.2,37.8,30,0,NA
"805",1950,3010,1,1,61,52.6,30,0,NA
"806",1950,3011,1,1,52.1,50.8,30,0,NA
"807",1950,3012,-1,-1,45.7,48,30,0,NA
"808",1950,3013,1,0,55.6,68.1,30,0,NA
"809",1950,3014,1,1,59.2,62.8,30,0,NA
"810",1950,3201,-1,-1,50.1,32.4,32,0,NA
"811",1950,3202,-1,-1,31.8,30.2,32,0,NA
"812",1950,3203,-1,-1,37.4,38.5,32,0,NA
"813",1950,3204,1,1,57.9,51.7,32,0,NA
"814",1950,3205,1,1,54.1,53.6,32,0,NA
"815",1950,3206,1,1,58.9,57.9,32,0,NA
"816",1950,3207,1,1,61,58.6,32,0,NA
"817",1950,3208,1,0,69.5,70.3,32,0,NA
"818",1950,3210,1,1,72.4,75.9,32,0,NA
"819",1950,3211,1,1,64,64.5,32,0,NA
"820",1950,3212,1,1,65,65.4,32,0,NA
"821",1950,3213,1,1,60.8,59.7,32,0,NA
"822",1950,3215,1,1,80.9,81.4,32,0,NA
"823",1950,3216,1,1,54.9,52.8,32,0,NA
"824",1950,3217,-1,-1,43.7,41.2,32,0,NA
"825",1950,3219,1,1,73.6,78.9,32,0,NA
"826",1950,3220,1,1,66.2,62.7,32,0,NA
"827",1950,3221,-1,-1,34.8,49.3,32,0,NA
"828",1950,3222,1,1,69.8,81.9,32,0,NA
"829",1950,3223,1,0,74.4,83,32,0,NA
"830",1950,3224,1,1,82.9,63.1,32,0,NA
"831",1950,3226,1,1,60.8,61.6,32,0,NA
"832",1950,3227,-1,-1,43,45.4,32,0,NA
"833",1950,3228,-1,-1,31.3,34.3,32,0,NA
"834",1950,3229,-1,-1,37.2,37.8,32,0,NA
"835",1950,3230,-1,0,33.1,35.2,32,0,NA
"836",1950,3231,-1,-1,34.2,43.7,32,0,NA
"837",1950,3232,1,1,60,57.5,32,0,NA
"838",1950,3233,-1,-1,29.8,34.5,32,0,NA
"839",1950,3234,-1,-1,32.1,38.3,32,0,NA
"840",1950,3235,1,1,47.2,50.1,32,0,NA
"841",1950,3236,-1,-1,38.9,47.8,32,0,NA
"842",1950,3237,-1,-1,35.4,35,32,0,NA
"843",1950,3238,-1,-1,31.2,42,32,0,NA
"844",1950,3239,-1,-1,33,34.5,32,0,NA
"845",1950,3240,-1,-1,33.5,48.6,32,0,NA
"846",1950,3241,-1,-1,35.5,39.9,32,0,NA
"847",1950,3242,-1,0,41.4,47.7,32,0,NA
"848",1950,3243,1,1,48.6,52,32,0,NA
"849",1950,3244,1,1,48.6,52.9,32,0,NA
"850",1950,3245,-1,-1,34,37.8,32,0,NA
"851",1950,3301,1,1,92.8,92.7,33,1,NA
"852",1950,3304,1,1,72.8,78.1,33,1,NA
"853",1950,3306,1,1,75.4,73.9,33,1,NA
"854",1950,3307,1,1,84,84.6,33,1,NA
"855",1950,3308,1,1,59.6,62.7,33,1,NA
"856",1950,3309,1,1,61.1,59.6,33,1,NA
"857",1950,3310,1,1,52.3,59.6,33,1,NA
"858",1950,3311,1,1,68.9,64.9,33,1,NA
"859",1950,3312,1,1,63.7,63.1,33,1,NA
"860",1950,3501,-1,-1,41,48.4,35,0,NA
"861",1950,3502,1,1,47.3,52.9,35,0,NA
"862",1950,3503,1,1,54.5,58.2,35,0,NA
"863",1950,3504,-1,-1,33.2,44.3,35,0,NA
"864",1950,3505,-1,-1,42.5,47.9,35,0,NA
"865",1950,3506,1,1,50.8,53.1,35,0,NA
"866",1950,3508,-1,0,37.3,45.5,35,0,NA
"867",1950,3510,-1,-1,34.8,42.1,35,0,NA
"868",1950,3511,-1,-1,46.9,49.2,35,0,NA
"869",1950,3512,-1,-1,35.9,47.9,35,0,NA
"870",1950,3513,-1,-1,29.1,40.9,35,0,NA
"871",1950,3514,1,1,49.5,57.5,35,0,NA
"872",1950,3515,1,1,61.6,56.4,35,0,NA
"873",1950,3516,1,1,49.3,52.6,35,0,NA
"874",1950,3517,-1,-1,35.8,47.1,35,0,NA
"875",1950,3518,1,1,50.8,54.1,35,0,NA
"876",1950,3519,1,1,63.8,68.1,35,0,NA
"877",1950,3521,1,1,75.4,76,35,0,NA
"878",1950,3522,-1,-1,37.3,45.3,35,0,NA
"879",1950,3523,1,1,46.1,52,35,0,NA
"880",1950,3601,1,1,47.1,53.3,36,0,NA
"881",1950,3602,1,1,66.2,70.6,36,0,NA
"882",1950,3603,1,1,82.8,83.9,36,0,NA
"883",1950,3604,1,1,68.1,72.1,36,0,NA
"884",1950,3605,1,0,58.8,67.4,36,0,NA
"885",1950,3606,1,1,67.1,73.7,36,0,NA
"886",1950,3607,1,1,67.1,79.4,36,0,NA
"887",1950,3608,1,1,45.8,58,36,0,NA
"888",1950,3701,-1,-1,33.5,34.1,37,0,NA
"889",1950,3702,-1,-1,44.6,41.8,37,0,NA
"890",1950,3703,-1,-1,46.2,40.1,37,0,NA
"891",1950,3704,-1,-1,40.5,33.4,37,0,NA
"892",1950,3801,1,1,53.8,53.4,38,0,NA
"893",1950,3802,1,1,57,54.4,38,0,NA
"894",1950,3803,-1,-1,49.7,48,38,0,NA
"895",1950,3804,1,1,57.5,58.3,38,0,NA
"896",1950,3805,1,1,55.5,50.7,38,0,NA
"897",1950,3806,-1,-1,49.8,43,38,0,NA
"898",1950,3807,-1,-1,37.3,38.1,38,0,NA
"899",1950,3808,-1,0,41.8,40.8,38,0,NA
"900",1950,3809,-1,-1,32.8,32.9,38,0,NA
"901",1950,3810,1,1,51.5,58.5,38,0,NA
"902",1950,3811,1,1,54.4,51.8,38,0,NA
"903",1950,3812,-1,-1,43.2,39.4,38,0,NA
"904",1950,3813,1,1,51.2,52,38,0,NA
"905",1950,3814,-1,-1,39.1,34.8,38,0,NA
"906",1950,3815,-1,0,37.6,38.5,38,0,NA
"907",1950,3816,-1,-1,33.9,33.1,38,0,NA
"908",1950,3817,-1,-1,37.3,35.5,38,0,NA
"909",1950,3818,-1,0,36.4,36.3,38,0,NA
"910",1950,3819,-1,-1,37.2,36.3,38,0,NA
"911",1950,3820,1,1,58.3,58.8,38,0,NA
"912",1950,3821,1,1,52.2,53.7,38,0,NA
"913",1950,3822,-1,-1,40.5,39.6,38,0,NA
"914",1950,3823,1,1,48.2,54.3,38,0,NA
"915",1950,3824,1,1,59.1,65.4,38,0,NA
"916",1950,3825,-1,-1,47.6,47.4,38,0,NA
"917",1950,3826,-1,-1,47.5,45.8,38,0,NA
"918",1950,3827,1,1,57.1,62.2,38,0,NA
"919",1950,3828,-1,-1,43,45.5,38,0,NA
"920",1950,3829,1,1,47.4,54.2,38,0,NA
"921",1950,3830,-1,-1,43.5,49.7,38,0,NA
"922",1950,3831,-1,-1,32.5,43.6,38,0,NA
"923",1950,3832,1,1,68.7,72.7,38,0,NA
"924",1950,3833,1,1,65.8,69.2,38,0,NA
"925",1950,3901,1,1,63.1,62,39,0,NA
"926",1950,3902,1,1,60.8,59.7,39,0,NA
"927",1950,4101,-1,-1,39.2,46.5,41,0,NA
"928",1950,4102,-1,0,39.7,34.1,41,0,NA
"929",1950,4201,-1,0,37.7,15.3,42,1,NA
"930",1950,4303,1,1,91.1,88.7,43,1,NA
"931",1950,4308,1,1,77.8,85.5,43,1,NA
"932",1950,4312,1,1,80.6,89.1,43,1,NA
"933",1950,4318,1,0,52.5,88.7,43,1,NA
"934",1950,4401,1,1,51.1,59,44,0,NA
"935",1950,4402,1,1,53.4,57.5,44,0,NA
"936",1950,4501,-1,0,25.6,39.2,45,0,NA
"937",1950,4601,1,1,88.2,81.1,46,1,NA
"938",1950,4607,1,1,69.4,60.4,46,1,NA
"939",1950,4608,1,1,58.5,56.9,46,1,NA
"940",1950,4609,1,1,58.4,52.4,46,1,NA
"941",1950,4701,1,1,51.9,52,47,0,NA
"942",1950,4702,1,1,61.8,63.3,47,0,NA
"943",1950,4703,-1,-1,47,47.9,47,0,NA
"944",1950,4704,-1,-1,35.7,46.8,47,0,NA
"945",1950,4705,-1,-1,45.2,45.4,47,0,NA
"946",1950,4706,-1,-1,39.4,42.6,47,0,NA
"947",1950,4801,1,1,51.7,57.3,48,0,NA
"948",1950,4802,1,1,54.3,54.7,48,0,NA
"949",1950,4803,1,1,54.4,57.1,48,0,NA
"950",1950,4804,1,1,51.6,53.1,48,0,NA
"951",1950,4805,1,1,65.7,65.1,48,0,NA
"952",1950,4806,1,1,61.6,62.5,48,0,NA
"953",1950,4901,-1,-1,42.8,47.8,49,0,NA
"954",1950,4902,-1,-1,42.5,45.8,49,0,NA
"955",1950,4903,-1,-1,41.3,30.5,49,0,NA
"956",1950,4904,1,1,60.9,58.6,49,0,NA
"957",1950,4905,1,1,48.4,54.2,49,0,NA
"958",1950,4906,-1,0,35,44.1,49,0,NA
"959",1950,4907,-1,-1,31.7,36.6,49,0,NA
"960",1950,4908,-1,-1,37.9,44.7,49,0,NA
"961",1950,4910,-1,-1,43,43.2,49,0,NA
"962",1950,5001,-1,0,45.5,48.5,50,0,NA
"963",1954,107,1,1,78.9,72.5,1,1,62.6
"964",1954,108,1,1,91.6,87.3,1,1,79.6
"965",1954,301,-1,-1,46.9,46,3,0,39.4
"966",1954,302,1,0,62.1,56.9,3,0,43.8
"967",1954,503,1,1,65.3,51.5,5,0,48.6
"968",1954,504,-1,-1,37.5,45,5,0,38.3
"969",1954,506,1,1,49.1,50.6,5,0,52.7
"970",1954,509,-1,-1,45.5,46,5,0,36.9
"971",1954,510,-1,-1,38.8,39.8,5,0,39.2
"972",1954,513,-1,0,47.5,49,5,0,39
"973",1954,514,1,1,65.1,51,5,0,45.2
"974",1954,516,-1,-1,39.2,40.2,5,0,35.4
"975",1954,517,1,1,60.1,55.3,5,0,48.2
"976",1954,518,-1,-1,45,44.5,5,0,41.2
